season,year,crop_type,district,crop_yield,area,production,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,organic_matter,irrigation_type,rainfall_mm,avg_temperature,fertilizer_npk,organic_fertilizer,pesticide_usage,seed_quality,mechanization,farmer_experience
Kharif,2015,Groundnut,Kalaburagi,0.16196378686928922,2648.422459,6561.03,5.48,100.0,38.9,80.0,1.68,1,699.6,25.8,99.4,13.0,0,0,0,5
Rabi,2015,Groundnut,Kalaburagi,0.13380536363498594,2610.583179,6418.87,6.45,186.2,27.2,98.2,1.7,1,277.0,19.2,162.4,23.7,1,0,0,6
Zaid,2015,Groundnut,Kalaburagi,0.09919406397481759,2680.934565,6910.69,6.96,135.4,23.9,96.9,1.26,1,241.4,29.4,94.4,8.6,1,0,0,9
Kharif,2015,Groundnut,Kodagu,0.14541508560859803,2946.937623,7332.99,6.84,134.6,36.3,85.6,1.15,0,1083.6,26.0,76.4,43.0,0,0,0,9
Rabi,2015,Groundnut,Kodagu,0.19983437232121784,2782.157483,7077.37,6.77,161.9,32.0,141.1,1.96,0,499.4,15.0,112.8,37.3,0,0,0,1
Zaid,2015,Groundnut,Kodagu,0.08903812283365273,2866.966522,7231.61,7.47,100.0,26.4,129.3,1.38,0,315.0,28.9,125.4,26.2,0,0,0,8
Kharif,2015,Groundnut,Kolar,0.1058347627396697,2892.515738,8411.03,5.98,100.2,22.6,128.3,1.77,0,926.6,26.2,103.0,31.7,0,0,0,5
Rabi,2015,Groundnut,Kolar,0.1374074536180503,2631.902252,7059.18,6.17,104.3,32.4,141.5,1.31,0,419.0,16.6,115.4,14.7,1,0,0,12
Zaid,2015,Groundnut,Kolar,0.10609364414490803,2700.777065,6502.86,6.61,100.0,37.0,121.4,1.79,1,236.5,34.2,99.4,21.3,0,0,0,1
Kharif,2015,Groundnut,Koppal,0.04853359345583048,2734.180082,8609.75,6.16,100.0,10.6,128.1,1.36,0,493.7,29.7,126.6,39.7,0,0,0,1
Rabi,2015,Groundnut,Koppal,0.04655727634789778,2676.653974,6512.81,6.76,126.1,10.0,144.5,1.44,1,385.0,21.4,130.4,29.7,0,0,0,5
Zaid,2015,Groundnut,Koppal,0.07154424339951033,2515.913478,6698.54,5.95,100.0,23.4,87.9,1.22,1,332.6,27.8,89.4,17.2,0,0,0,6
Kharif,2015,Groundnut,Mandya,0.08758656783808716,2672.784672,7045.86,7.16,100.0,18.0,146.3,2.14,1,1079.3,25.3,63.0,4.3,1,0,0,1
Rabi,2015,Groundnut,Mandya,0.08869667693712543,2663.707881,6957.16,6.9,117.6,25.5,107.6,1.51,1,413.1,19.2,102.2,25.0,0,0,0,3
Zaid,2015,Groundnut,Mandya,0.12683449714459039,2761.06837,8287.82,7.03,100.0,38.3,93.4,1.98,0,327.6,28.3,149.5,0.0,0,0,0,10
Kharif,2015,Groundnut,Mysuru,0.08830149950939026,2890.607131,8367.23,6.28,100.0,35.7,101.3,2.0,0,1193.6,31.6,75.4,0.4,0,0,0,1
Rabi,2015,Groundnut,Mysuru,0.04442725149114275,2742.202914,6740.72,6.45,100.0,21.1,93.7,1.71,0,237.9,19.2,122.4,32.1,1,0,0,4
Zaid,2015,Groundnut,Mysuru,0.057875578218928206,2875.313913,7093.2,5.9,129.9,22.7,80.0,1.76,1,338.5,29.8,83.4,47.8,0,0,0,1
Kharif,2015,Groundnut,Raichur,0.23288362720446956,2741.99377,8199.48,6.79,171.3,24.8,113.5,1.62,1,968.8,26.0,106.4,34.0,0,0,0,9
Rabi,2015,Groundnut,Raichur,0.12213171954666208,2680.904238,6620.96,6.91,138.7,28.2,128.4,1.51,0,380.0,23.5,145.5,25.6,0,0,0,1
Zaid,2015,Groundnut,Raichur,0.12168038014367404,2479.410217,6722.26,6.31,100.0,37.0,119.9,1.0,0,200.0,31.3,138.1,44.4,1,0,0,11
Kharif,2015,Groundnut,Ramanagara,0.23515805395458103,2739.49623,7930.71,5.74,100.0,36.7,157.5,1.55,1,893.3,24.4,83.8,38.0,0,0,0,8
Rabi,2015,Groundnut,Ramanagara,0.12629400626718082,2602.936887,7316.38,6.43,123.6,23.1,119.6,1.72,0,428.1,24.0,75.7,28.9,1,0,0,7
Zaid,2015,Groundnut,Ramanagara,0.03995476394822375,2723.318152,7289.65,6.76,100.0,17.9,97.0,0.87,0,399.1,31.5,69.9,12.4,1,0,0,1
Kharif,2015,Groundnut,Shivamogga,0.12806167320670692,2809.243689,7844.89,6.15,154.8,24.8,124.8,1.76,1,1177.4,32.2,169.2,10.9,1,0,0,1
Rabi,2015,Groundnut,Shivamogga,0.10321797927275098,2678.747881,7619.82,6.33,100.0,15.5,192.0,0.99,0,414.6,23.1,95.1,76.5,1,0,0,9
Zaid,2015,Groundnut,Shivamogga,0.07389019740461288,2909.894783,7668.33,6.34,100.0,16.9,163.5,1.85,0,268.3,32.8,111.7,26.6,1,0,0,10
Kharif,2015,Groundnut,Tumakuru,0.12703585585340474,2730.98959,7237.09,7.0,113.7,26.3,128.9,1.7,1,1007.0,28.5,117.6,26.1,0,0,0,6
Rabi,2015,Groundnut,Tumakuru,0.08405265086376505,2583.52,6474.04,6.12,116.1,27.2,93.1,1.94,1,387.7,20.7,132.2,22.6,0,0,0,14
Zaid,2015,Groundnut,Tumakuru,0.08120000848633144,2885.311522,7714.27,5.79,100.0,24.2,150.1,1.71,0,288.7,33.5,104.1,43.5,1,0,0,3
Kharif,2015,Groundnut,Udupi,0.05893147065234434,2811.064016,7820.24,6.88,100.0,16.5,97.3,1.43,0,768.4,29.5,100.1,21.7,0,0,0,4
Rabi,2015,Groundnut,Udupi,0.0980466792443756,2916.448808,7467.72,6.31,100.0,27.0,113.3,1.94,1,501.7,15.5,111.3,42.9,0,0,0,1
Zaid,2015,Groundnut,Udupi,0.13253140722629692,2583.10087,6149.38,5.49,118.3,34.9,173.9,1.12,0,200.0,30.6,114.5,20.6,0,0,0,1
Kharif,2015,Groundnut,Yadgir,0.0808650014380065,2870.847459,8065.14,7.57,100.0,30.0,87.0,1.54,0,932.3,24.3,50.0,29.0,0,0,0,7
Rabi,2015,Groundnut,Yadgir,0.04738336430449117,2802.482715,7936.47,6.28,135.7,11.7,101.8,1.92,0,431.7,17.0,76.4,37.1,1,0,0,6
Zaid,2015,Groundnut,Yadgir,0.15114835201904203,2789.61087,7924.38,6.42,116.9,41.4,115.9,1.25,0,231.9,33.1,121.7,39.1,1,0,0,6
Kharif,2015,Groundnut,Vijayanagara,0.10240758375547011,2760.049016,7852.36,6.33,100.0,29.3,144.9,1.94,0,1319.7,33.5,137.7,23.4,0,0,0,1
Rabi,2015,Groundnut,Vijayanagara,0.1442777449377199,2701.143907,6526.1,6.63,153.5,33.3,121.4,1.38,0,200.0,16.8,81.5,18.9,1,0,0,7
Zaid,2015,Groundnut,Vijayanagara,0.10616109911164706,2644.396739,6861.88,6.3,100.0,29.9,106.3,1.64,1,314.7,28.7,53.2,40.6,1,0,0,7
Kharif,2015,Barley,Bagalkot,0.15029715724678255,2905.891475,8112.52,6.47,199.1,27.6,214.4,1.7,1,662.0,29.7,154.7,45.9,1,0,0,1
Rabi,2015,Barley,Bagalkot,0.11195990770041217,3014.739272,7801.45,6.72,232.5,23.5,171.2,1.52,0,400.7,26.2,88.5,15.8,0,0,0,11
Zaid,2015,Barley,Bagalkot,0.06399867094645417,2740.240978,7542.82,5.82,215.7,13.3,142.6,1.32,1,284.8,28.2,123.9,34.9,1,0,0,19
Kharif,2015,Barley,Ballari,0.16240670629596837,2588.856311,7115.43,7.01,272.7,24.5,135.8,1.78,1,1090.2,32.0,136.4,8.7,1,0,0,11
Rabi,2015,Barley,Ballari,0.026269194885342597,2933.092119,7445.49,6.79,212.9,10.0,159.1,1.56,0,315.9,21.2,102.2,9.5,0,0,0,1
Zaid,2015,Barley,Ballari,0.15036288216624275,2838.662065,8438.09,6.08,265.8,29.4,123.3,1.63,1,262.1,29.7,168.3,41.4,1,0,0,19
Kharif,2015,Barley,Belagavi,0.09591427402295669,2746.45623,7466.41,6.13,273.1,17.7,153.3,1.73,1,753.4,31.1,65.0,1.5,1,0,0,8
Rabi,2015,Barley,Belagavi,0.031874656633873795,2681.001523,6555.23,5.79,153.8,14.2,175.9,1.76,1,335.8,23.6,114.7,28.9,1,0,0,1
Zaid,2015,Barley,Belagavi,0.07689240220987315,2766.841739,7405.49,6.28,240.6,23.6,148.3,1.73,0,309.0,35.5,50.0,6.3,0,0,0,6
Kharif,2015,Barley,Bengaluru Rural,0.21303543597379113,2768.113443,7623.36,6.43,228.6,21.2,186.0,1.77,1,1102.3,29.3,110.8,59.9,0,0,0,12
Rabi,2015,Barley,Bengaluru Rural,0.13659252215628617,2864.337086,7909.51,6.33,289.4,24.2,190.3,1.26,1,453.9,20.3,106.1,0.0,1,0,0,3
Zaid,2015,Barley,Bengaluru Rural,0.13667823156486503,2740.022935,7890.61,6.39,207.2,30.5,213.5,1.58,0,395.4,34.2,114.5,28.1,1,0,0,7
Kharif,2015,Barley,Bengaluru Urban,0.1370465597787527,2751.059426,7023.36,6.26,265.0,27.4,120.1,1.48,0,913.4,28.6,149.9,49.8,0,0,0,8
Rabi,2015,Barley,Bengaluru Urban,0.05314202298337831,2780.626159,7058.0,6.24,223.9,14.7,173.6,1.48,0,540.1,19.7,101.7,29.3,0,0,0,10
Zaid,2015,Barley,Bengaluru Urban,0.058055188043661596,2756.198696,7338.78,5.9,170.4,22.2,153.4,1.17,0,399.8,24.8,110.2,34.6,1,0,0,7
Kharif,2015,Barley,Bidar,0.07996409989801762,3019.081721,9239.83,6.83,198.7,18.7,137.7,1.41,1,744.2,30.6,101.2,15.8,1,0,0,10
Rabi,2015,Barley,Bidar,0.07165506129860821,2837.376291,7549.66,6.54,262.3,25.4,114.1,1.84,0,401.0,19.3,50.0,43.6,0,0,0,7
Zaid,2015,Barley,Bidar,0.10355623227693844,2844.389674,7555.11,6.35,261.0,25.1,173.2,1.58,0,456.1,32.8,103.1,33.3,0,0,0,6
Kharif,2015,Barley,Chamarajanagar,0.09764773899025211,2799.045328,7585.14,6.43,222.3,23.4,138.4,1.31,1,787.7,30.7,100.3,23.0,0,0,0,5
Rabi,2015,Barley,Chamarajanagar,0.08078569749340901,2709.503444,7304.09,6.65,251.3,29.5,120.0,1.88,0,467.7,21.8,92.2,24.3,0,0,0,5
Zaid,2015,Barley,Chamarajanagar,0.09481517102415689,2772.057609,7585.84,7.3,216.2,27.8,158.1,1.53,0,244.7,31.3,109.9,19.0,0,0,0,7
Kharif,2015,Barley,Chikkaballapur,0.09397881005900918,2697.100656,7003.11,5.79,209.8,25.8,164.5,1.63,0,738.9,31.1,140.9,21.0,0,0,0,11
Rabi,2015,Barley,Chikkaballapur,0.0709264556993313,2769.740464,6795.62,6.93,201.6,24.8,160.6,1.47,0,449.9,22.7,67.6,13.4,0,0,0,11
Zaid,2015,Barley,Chikkaballapur,0.09384714257449815,2684.58663,6977.33,6.64,254.5,18.0,181.4,1.81,0,334.6,30.7,86.1,26.3,0,0,0,12
Kharif,2015,Barley,Chikkamagaluru,0.07346463968541445,2757.160984,8553.62,5.74,209.7,17.6,151.2,1.79,0,638.2,28.0,124.4,22.1,0,0,0,2
Rabi,2015,Barley,Chikkamagaluru,0.05342341940449524,2755.217351,6505.35,6.91,165.5,22.7,199.6,1.58,0,475.8,15.0,50.0,22.0,1,0,0,1
Zaid,2015,Barley,Chikkamagaluru,0.08871935160145519,2762.796304,8193.27,6.22,226.8,19.8,156.8,1.66,0,200.0,30.8,144.2,10.3,0,0,0,11
Kharif,2015,Barley,Chitradurga,0.26803374793488255,2545.029672,7354.81,6.11,268.5,26.6,179.9,1.67,1,1009.7,30.0,99.2,9.4,0,0,0,11
Rabi,2015,Barley,Chitradurga,0.12180348532892286,2848.185099,6878.34,6.7,254.3,39.5,141.6,1.42,1,227.2,20.3,148.5,17.3,1,0,0,1
Zaid,2015,Barley,Chitradurga,0.08651606246659567,2808.876957,6594.11,6.55,206.0,26.7,196.9,1.84,0,200.0,32.7,115.1,52.3,0,0,0,5
Kharif,2015,Barley,Dakshina Kannada,0.07852068229726979,2704.104098,7717.97,6.21,221.3,17.0,141.6,1.78,0,737.1,27.5,89.0,21.4,0,0,0,18
Rabi,2015,Barley,Dakshina Kannada,0.061317649016298735,2820.909868,7868.48,5.69,225.8,21.8,134.3,1.95,1,398.6,19.6,160.7,38.6,0,0,0,1
Zaid,2015,Barley,Dakshina Kannada,0.11859299397737928,2757.329565,7572.44,6.84,248.2,20.2,190.1,1.32,0,274.4,28.6,106.0,18.5,1,0,0,5
Kharif,2015,Barley,Davanagere,0.03215112228885262,2632.049672,6949.28,6.75,174.1,12.9,153.4,1.88,0,566.7,33.1,109.9,24.3,0,0,0,8
Rabi,2015,Barley,Davanagere,0.04229097692794103,2702.656026,6822.89,6.04,179.5,24.1,107.9,1.53,0,513.7,19.2,120.3,21.8,1,0,0,13
Zaid,2015,Barley,Davanagere,0.07371271869183872,2929.885543,8115.36,6.27,175.4,24.1,204.8,1.93,0,218.1,36.2,124.7,19.6,1,0,0,1
Kharif,2015,Barley,Dharwad,0.16085327667292265,2912.334672,7784.49,6.23,230.8,26.5,145.2,1.99,0,1118.0,29.5,113.5,0.0,1,0,0,6
Rabi,2015,Barley,Dharwad,0.06332270260726955,2959.31,7695.28,6.23,296.8,33.5,80.0,1.35,0,560.7,20.7,96.2,18.3,0,0,0,1
Zaid,2015,Barley,Dharwad,0.09233590316103284,2743.680217,8070.16,6.69,312.0,22.1,147.5,2.56,0,200.0,32.7,106.2,46.0,0,0,0,1
Kharif,2015,Barley,Gadag,0.1462823786552543,2712.50959,7423.39,6.35,250.4,29.5,112.9,1.12,0,1051.9,30.1,96.7,39.8,0,0,0,8
Rabi,2015,Barley,Gadag,0.07894398088042641,2759.354238,6859.59,6.18,239.0,21.3,178.1,1.48,1,373.9,20.8,137.1,0.0,0,0,0,1
Zaid,2015,Barley,Gadag,0.09934067372970674,2829.892065,7811.82,7.11,261.5,28.3,145.6,1.49,0,311.1,34.5,99.8,35.3,0,0,0,7
Kharif,2015,Barley,Hassan,0.283458844248156,2853.301148,8571.24,6.4,201.1,26.1,202.8,1.75,1,1176.5,26.3,79.1,16.7,0,0,0,12
Rabi,2015,Barley,Hassan,0.08138811754186616,2887.455497,7726.16,6.94,296.9,19.2,131.4,2.31,1,200.0,23.4,129.2,19.9,0,0,0,9
Zaid,2015,Barley,Hassan,0.09980946672511114,2973.912826,8748.21,6.61,251.4,16.7,179.2,1.65,0,241.2,29.0,67.2,31.5,0,0,0,5
Kharif,2015,Barley,Haveri,0.09602506765515231,2845.319672,9034.36,7.59,223.2,12.1,181.1,1.69,0,1003.3,29.1,120.2,29.9,0,0,0,13
Rabi,2015,Barley,Haveri,0.23020960469266177,2691.988146,7632.37,6.48,242.1,44.1,151.1,1.99,1,280.7,29.8,125.0,41.5,1,0,0,6
Zaid,2015,Barley,Haveri,0.0760283179793868,2808.040978,7879.31,6.37,218.6,26.9,125.2,1.1,0,239.2,32.2,75.6,19.6,0,0,0,8
Kharif,2015,Barley,Kalaburagi,0.13071158854333625,2710.339836,8112.85,6.31,274.1,16.2,156.0,1.45,0,959.8,27.8,98.9,12.9,0,0,0,5
Rabi,2015,Barley,Kalaburagi,0.08699513790156585,2623.191589,6579.48,6.44,215.5,29.7,135.9,1.32,1,549.8,21.4,122.2,33.3,0,0,0,6
Zaid,2015,Barley,Kalaburagi,0.1254475587755091,2821.231087,8279.69,6.94,282.2,36.4,134.5,1.56,0,277.5,32.2,76.1,25.1,0,0,0,1
Kharif,2015,Barley,Kodagu,0.1214664798710588,2620.147213,8040.24,5.97,171.6,31.4,150.4,1.47,1,708.3,29.5,127.2,20.1,0,0,0,6
Rabi,2015,Barley,Kodagu,0.06360345271838788,2664.600927,6887.71,6.62,245.2,12.8,197.8,1.45,1,281.7,15.9,82.9,28.0,0,0,0,6
Zaid,2015,Barley,Kodagu,0.09981904622169212,2777.911957,6015.76,6.13,312.3,21.6,196.1,1.58,1,281.5,35.6,116.8,53.2,0,0,0,1
Kharif,2015,Barley,Kolar,0.1687930668168621,2677.524918,7634.45,6.67,254.6,38.9,130.6,1.65,1,603.1,31.7,73.1,47.2,0,0,0,10
Rabi,2015,Barley,Kolar,0.05718544954568254,2712.003179,6374.71,5.61,204.2,19.4,174.9,0.99,1,442.1,20.1,114.7,12.7,1,0,0,4
Zaid,2015,Barley,Kolar,0.08283959650335383,2736.300326,7464.37,7.06,184.3,28.0,158.5,2.05,1,200.0,34.8,163.8,20.6,0,0,0,5
Kharif,2015,Barley,Koppal,0.17550963412441964,2773.814344,7720.09,6.84,256.3,37.0,152.2,1.84,0,549.6,26.1,95.4,8.5,0,0,0,8
Rabi,2015,Barley,Koppal,0.07259247857352608,2757.385894,7841.37,6.94,213.7,25.2,131.8,1.85,0,446.7,22.7,107.6,48.9,1,0,0,12
Zaid,2015,Barley,Koppal,0.043572778184163774,2583.065109,6271.13,6.27,139.1,29.6,117.7,1.54,1,319.3,32.0,64.1,16.7,1,0,0,1
Kharif,2015,Barley,Mandya,0.06447768686477193,2834.670492,7361.16,6.91,201.0,20.7,135.7,1.14,0,965.4,22.6,88.3,8.3,1,0,0,5
Rabi,2015,Barley,Mandya,0.11875801568090388,2682.286755,6726.38,6.35,239.2,32.7,191.2,1.73,0,358.0,21.4,79.7,2.9,1,0,0,2
Zaid,2015,Barley,Mandya,0.062395969797767147,3096.465978,9038.31,7.05,244.1,18.7,125.0,2.04,1,250.7,32.2,139.6,38.2,0,0,0,4
Kharif,2015,Barley,Mysuru,0.1716038623955033,2708.372541,8311.46,6.91,220.2,35.3,140.2,1.59,0,952.3,26.5,68.8,20.2,0,0,0,1
Rabi,2015,Barley,Mysuru,0.11249632093878392,2626.609868,6744.26,7.17,266.2,24.1,161.5,1.26,1,219.3,24.0,72.6,35.0,1,0,0,11
Zaid,2015,Barley,Mysuru,0.060504874807877654,2473.949022,6566.3,6.83,192.7,18.8,131.8,2.24,0,270.9,28.7,108.9,26.0,1,0,0,8
Kharif,2015,Barley,Raichur,0.24689984201259715,2558.040492,6642.82,6.23,201.2,39.5,192.6,1.14,0,1036.4,27.8,77.5,15.2,0,0,0,1
Rabi,2015,Barley,Raichur,0.09437335886672937,2753.767748,8175.61,6.81,249.7,21.4,172.6,1.88,0,308.1,23.3,81.3,33.3,0,0,0,7
Zaid,2015,Barley,Raichur,0.10726257881868201,2439.703696,6031.5,6.27,182.5,32.1,177.4,1.15,1,308.3,30.6,61.0,25.1,0,0,0,1
Kharif,2015,Barley,Ramanagara,0.12251186794139657,2814.939672,7705.96,6.55,181.3,27.9,171.7,1.14,1,775.4,29.9,123.9,45.6,1,0,0,4
Rabi,2015,Barley,Ramanagara,0.13950832903876803,2893.486954,7963.39,6.53,213.3,30.1,214.2,1.64,1,405.5,20.0,80.5,13.1,0,0,0,2
Zaid,2015,Barley,Ramanagara,0.17788058059835557,2795.737174,7056.86,6.82,226.3,34.4,193.6,1.51,1,356.7,30.6,113.1,15.4,1,0,0,7
Kharif,2015,Barley,Uttara Kannada,0.34796548254566834,2674.597213,7847.41,7.3,250.7,48.7,151.2,1.87,1,1274.5,32.0,75.3,32.1,1,0,0,11
Rabi,2015,Barley,Uttara Kannada,0.08029804175401134,2724.561258,7325.43,5.8,225.1,26.5,171.1,1.29,0,445.9,16.4,87.2,10.1,0,0,0,1
Zaid,2015,Barley,Uttara Kannada,0.08327005549193708,2941.513478,8151.45,6.79,218.2,22.4,181.5,1.38,0,249.3,35.9,73.4,33.3,1,0,0,6
Kharif,2015,Barley,Vijayapura,0.10425918592653738,2892.578689,7656.06,6.26,230.2,13.5,156.4,1.64,1,1043.9,26.9,101.0,28.5,0,0,0,13
Rabi,2015,Barley,Vijayapura,0.18500603003752034,2905.575828,7455.54,6.46,299.8,37.2,134.0,1.19,1,412.6,25.2,88.6,23.7,1,0,0,8
Zaid,2015,Barley,Vijayapura,0.0553336669327343,2662.589565,7943.48,6.73,219.9,10.0,208.7,1.24,0,254.5,30.3,111.2,0.0,1,0,0,5
Kharif,2015,Barley,Yadgir,0.19212619390446584,2867.847213,7642.31,7.08,260.7,35.3,185.7,1.86,0,641.8,25.5,172.4,15.4,1,0,0,12
Rabi,2015,Barley,Yadgir,0.02355771627957584,2660.989868,6710.43,6.73,203.0,10.0,149.7,2.1,0,341.2,23.2,163.7,38.0,0,0,0,1
Zaid,2015,Barley,Yadgir,0.03532236372855376,2770.091739,7335.52,6.49,141.6,10.0,184.1,1.6,1,248.6,30.1,156.4,29.8,0,0,0,8
Kharif,2015,Barley,Vijayanagara,0.09947137499492402,2857.658115,8065.04,6.97,247.9,22.6,106.7,1.67,0,1008.1,26.3,95.7,22.4,0,0,0,6
Rabi,2015,Barley,Vijayanagara,0.04254110063730423,2727.339934,7377.13,6.35,147.8,17.2,187.4,1.28,0,346.7,16.7,96.8,54.4,0,0,0,4
Zaid,2015,Barley,Vijayanagara,0.0678184866943072,2779.374565,6566.03,6.64,286.5,14.4,150.4,1.24,0,274.9,28.3,98.1,25.4,1,0,0,4
Rabi,2015,Corn,Bagalkot,0.05251602239032835,2793.960265,6856.94,6.03,212.8,10.0,164.6,1.69,1,444.9,26.1,117.4,2.5,1,0,0,8
Zaid,2015,Corn,Bagalkot,0.07260369000875794,2627.558261,7445.7,7.65,176.2,18.6,160.1,1.31,1,264.2,29.2,143.1,50.8,0,0,0,13
Kharif,2015,Corn,Ballari,0.2297475720061324,3018.864672,8951.87,6.51,194.4,29.7,139.0,1.48,1,696.0,25.6,149.8,36.8,1,0,0,8
Rabi,2015,Corn,Ballari,0.046076543103863256,2943.930728,7883.51,6.28,151.4,13.7,184.1,1.17,0,313.3,28.3,70.8,25.2,0,0,0,7
Zaid,2015,Corn,Ballari,0.04473569793124448,2846.69913,6875.69,7.17,252.0,10.0,147.1,1.47,1,291.9,30.6,123.5,48.3,0,0,0,11
Kharif,2015,Corn,Belagavi,0.22466636766304426,2861.813852,7928.85,6.33,217.6,34.1,189.9,1.4,0,751.8,34.1,171.1,25.4,0,0,0,2
Rabi,2015,Corn,Belagavi,0.10829017830472099,2838.659139,7063.84,6.88,273.7,20.6,182.4,1.39,0,458.5,19.0,54.4,24.3,0,0,0,7
Zaid,2015,Corn,Belagavi,0.03174967955807952,2934.7775,7874.89,6.13,187.3,11.5,130.5,1.43,0,310.0,36.3,65.6,7.1,1,0,0,11
Kharif,2015,Corn,Bengaluru Rural,0.12208768453837904,2650.420246,7217.44,7.24,165.2,36.0,109.1,1.23,1,1010.0,28.1,143.5,11.4,1,0,0,10
Rabi,2015,Corn,Bengaluru Rural,0.0844050497008864,2651.090596,7590.61,7.57,188.0,20.5,164.4,1.73,0,614.5,17.3,96.2,0.2,1,0,0,3
Zaid,2015,Corn,Bengaluru Rural,0.14633090142609287,2753.524674,7602.41,6.84,214.1,31.4,143.3,1.11,1,353.0,28.4,77.8,18.7,0,0,0,8
Kharif,2015,Corn,Bengaluru Urban,0.14122796496631845,2952.153607,8709.47,6.92,216.2,22.8,154.7,2.14,1,1243.3,26.4,101.0,0.0,1,0,0,7
Rabi,2015,Corn,Bengaluru Urban,0.049255583513255125,2697.623907,7070.6,6.5,137.3,22.8,125.7,2.02,0,390.8,26.3,112.1,23.2,1,0,0,1
Zaid,2015,Corn,Bengaluru Urban,0.08230613045770377,2648.305543,7244.84,6.48,203.4,26.8,116.4,1.37,0,337.5,28.6,92.7,31.1,1,0,0,13
Kharif,2015,Corn,Bidar,0.11781270512334927,2680.45082,7425.34,5.55,182.7,30.9,167.7,1.42,1,1087.8,30.7,82.9,18.5,0,0,0,6
Rabi,2015,Corn,Bidar,0.04841234660495128,2688.589073,6898.7,6.36,185.7,19.5,120.8,1.47,0,431.9,16.4,108.6,34.1,1,0,0,21
Zaid,2015,Corn,Bidar,0.23386724960090122,2912.0225,8895.67,7.03,216.9,45.8,175.6,1.67,0,305.6,30.7,108.9,37.0,0,0,0,10
Kharif,2015,Corn,Chamarajanagar,0.12786345639293173,2822.507623,7949.63,6.64,244.5,18.0,137.9,1.49,0,747.3,27.5,118.3,19.4,0,0,0,5
Rabi,2015,Corn,Chamarajanagar,0.07072257298513805,2865.463576,8125.21,6.14,157.3,22.2,131.0,1.71,1,501.8,21.3,56.8,21.3,1,0,0,11
Zaid,2015,Corn,Chamarajanagar,0.037391730855101925,2560.614239,6358.19,6.9,235.7,19.6,85.4,2.23,0,380.5,32.6,67.3,42.3,0,0,0,2
Kharif,2015,Corn,Chikkaballapur,0.06790276209547162,2676.631803,7461.74,6.5,145.5,16.9,170.5,1.01,1,1107.7,27.0,156.0,2.3,1,0,0,5
Rabi,2015,Corn,Chikkaballapur,0.053814672043041946,2793.033046,7126.44,7.21,172.1,18.6,105.8,1.56,1,324.7,26.1,121.5,37.7,1,0,0,7
Zaid,2015,Corn,Chikkaballapur,0.24733873866375014,2783.737391,8135.48,6.64,264.2,41.1,138.6,1.39,0,218.9,26.7,173.0,29.2,1,0,0,12
Kharif,2015,Corn,Chikkamagaluru,0.09714929263634853,3104.129098,7233.86,7.46,144.6,32.6,155.7,1.5,0,915.7,32.0,132.3,30.0,0,0,0,7
Rabi,2015,Corn,Chikkamagaluru,0.06303278392803247,2815.159338,6892.79,6.66,191.0,21.2,142.4,1.07,1,376.3,16.4,148.3,26.4,1,0,0,3
Zaid,2015,Corn,Chikkamagaluru,0.22152513538275864,2764.341087,7293.67,7.3,305.9,40.5,149.2,1.47,0,200.0,28.0,61.0,15.9,1,0,0,6
Kharif,2015,Corn,Chitradurga,0.18273247370474408,2811.114672,8464.09,6.77,235.9,30.0,131.4,1.82,1,983.2,30.4,111.4,5.5,0,0,0,9
Rabi,2015,Corn,Chitradurga,0.13348273307672096,2564.180331,7976.75,7.2,188.8,23.9,158.5,1.49,1,448.0,25.2,134.3,36.8,0,0,0,2
Zaid,2015,Corn,Chitradurga,0.038694348624595455,2403.959348,6586.08,6.49,154.5,14.8,143.9,1.66,0,351.9,32.4,117.3,25.8,1,0,0,9
Kharif,2015,Corn,Dakshina Kannada,0.17123857756368033,2661.620984,7430.26,6.45,194.3,28.1,201.5,1.47,1,639.1,29.5,116.0,30.8,1,0,0,1
Rabi,2015,Corn,Dakshina Kannada,0.08610297142575482,2969.988477,7987.33,6.32,193.8,31.2,142.9,1.05,0,265.9,20.6,106.8,35.1,0,0,0,2
Zaid,2015,Corn,Dakshina Kannada,0.03494218733619831,2859.830652,8277.36,7.33,126.5,18.8,113.0,1.48,0,348.0,26.8,102.7,3.5,1,0,0,1
Kharif,2015,Corn,Davanagere,0.03129446989154717,2898.263361,8006.76,7.7,190.0,10.0,126.0,1.55,0,1046.8,30.2,140.6,15.8,0,0,0,13
Rabi,2015,Corn,Davanagere,0.06801773529031692,2782.32,6701.09,6.9,183.9,19.2,164.2,1.73,0,359.3,26.6,50.0,34.2,1,0,0,2
Zaid,2015,Corn,Davanagere,0.05561546127307999,2646.95663,6482.86,6.37,239.2,18.5,142.1,1.94,0,305.4,34.8,60.1,26.9,0,0,0,1
Kharif,2015,Corn,Dharwad,0.09936305784293074,2786.251721,7942.26,7.34,216.8,25.4,121.9,1.88,0,1016.0,33.5,93.4,20.7,0,0,0,10
Rabi,2015,Corn,Dharwad,0.05137465980269988,2741.565298,6844.09,7.29,142.6,21.4,130.6,1.74,0,237.1,26.1,53.5,20.7,0,0,0,5
Zaid,2015,Corn,Dharwad,0.08061858130902953,3078.778913,7857.78,7.17,264.7,20.2,141.1,1.55,0,360.5,30.5,114.2,32.2,0,0,0,8
Kharif,2015,Corn,Gadag,0.13626367830587977,2795.314098,9090.36,6.75,178.7,21.5,118.8,1.34,0,889.2,24.5,146.0,10.5,0,0,0,13
